#{"t_start": 1779724689.290449, "env_id": "PandaPush-v3"}
r,l,t
-0.788491,9,9366.761504
-0.486762,8,9366.995821
-0.55905,8,9367.167655
-0.362639,6,9367.292629
-0.402396,6,9367.433217
-0.64565,8,9367.605054
-0.714684,8,9367.792509
-0.46319,6,9367.964345
-0.579376,8,9368.167421
-0.81234,9,9368.417363
-3.818755,50,9369.526475
-0.561582,7,9369.69831
-0.387996,6,9369.823285
-0.341342,6,9369.948255
-0.025052,1,9369.963877
-0.42986,7,9370.12009
-0.901277,10,9370.354409
-0.041508,1,9370.370031
-0.685611,8,9370.541866
-1.061987,13,9370.838671
-0.021398,1,9370.854293
-0.83353,9,9371.088613
-0.431347,7,9371.244823
-4.328073,50,9372.36956
-0.60575,8,9372.572636
-0.493258,7,9372.744469
-0.908387,11,9372.994429
-0.692001,9,9373.19749
-0.043535,1,9373.213111
-4.033889,50,9374.400331
-0.703488,8,9374.603412
-4.279131,50,9375.806253
-0.406655,7,9375.978086
-0.346182,6,9376.103056
-1.104239,14,9376.431104
-0.341502,6,9376.5717
-1.036159,10,9376.821641
-0.375256,6,9376.946609
-0.041486,1,9376.977851
-0.682009,8,9377.165308
-0.045504,1,9377.180929
-0.572504,8,9377.430872
-0.663165,9,9377.633951
-0.549672,7,9377.821406
-3.434659,50,9378.977382
-0.604276,7,9379.133597
-0.019106,1,9379.164837
-1.282672,12,9379.446024
-0.043524,1,9379.461646
-0.023853,1,9379.477269
-0.345188,6,9379.617859
-0.03801,1,9379.649103
-0.387832,6,9379.805315
-0.047667,1,9379.820937
-0.366023,6,9379.945907
-4.731943,50,9381.133126
-0.362045,6,9381.273717
-0.348531,6,9381.398687
-3.13755,50,9382.507802
-0.24068,5,9382.617151
-0.82365,10,9382.835852
-0.475073,7,9382.992064
-0.249909,5,9383.101416
-3.714519,37,9383.960587
-0.78961,9,9384.163662
-0.599368,8,9384.36674
-1.045832,11,9384.601065
-0.966915,11,9384.897866
-0.694564,8,9385.054083
-0.466692,7,9385.210293
-0.008601,1,9385.225916
-0.00926,1,9385.272781
-3.560876,50,9386.475621
-0.418299,7,9386.64747
-0.017933,1,9386.663081
-1.444604,14,9386.991125
-0.671715,8,9387.178584
-1.933627,26,9387.787816
-0.045053,1,9387.803441
-0.870124,10,9388.068996
-0.030648,1,9388.100241
-1.356351,17,9388.506396
-0.409719,6,9388.631365
-0.042068,1,9388.662606
-3.149176,50,9389.818589
-1.213072,12,9390.084151
-0.570795,7,9390.240365
-0.469993,7,9390.427833
-3.703722,50,9391.552555
-0.741324,10,9391.771252
-0.802242,8,9391.958709
-0.018348,1,9391.989953
-4.55074,50,9393.145932
-0.047535,1,9393.161554
-0.507961,8,9393.333388
-1.249309,12,9393.614573
-0.507184,7,9393.786406
-0.451076,7,9393.942616
-0.344233,6,9394.067587
-0.530472,7,9394.255043
-1.203931,19,9394.723685
-8.323505,50,9395.832802
-0.025191,1,9395.864043
-0.320216,6,9396.020257
-1.104403,10,9396.28582
-0.560239,7,9396.457654
-0.596495,8,9396.629488
-0.041883,1,9396.660727
-0.852893,11,9396.910669
-0.645896,8,9397.082504
-0.717363,8,9397.269959
-0.36975,6,9397.426174
-0.422392,7,9397.582387
-0.048433,1,9397.613632
-0.70839,8,9397.785503
-0.602838,7,9397.957298
-0.017187,1,9397.972924
-1.058404,11,9398.222864
-0.041616,1,9398.238487
-0.714062,8,9398.425939
-0.012856,1,9398.441565
-3.339684,50,9399.566297
-1.652533,20,9400.034938
-0.818265,11,9400.300498
-0.873875,10,9400.581681
-0.792844,9,9400.78476
-0.715327,8,9400.987837
-0.321511,6,9401.112809
-0.387959,6,9401.253398
-1.083973,11,9401.534584
-0.744655,9,9401.753283
-0.046727,1,9401.784527
-2.23567,26,9402.362517
-0.400219,7,9402.503112
-2.131985,19,9402.956129
-0.043477,1,9402.987367
-1.502315,16,9403.362281
-0.790526,9,9403.565356
-10.780909,50,9404.611986
-0.459807,7,9404.815063
-1.311414,14,9405.111869
-0.376309,6,9405.252464
-0.036998,1,9405.283706
-0.468261,7,9405.439916
-0.543092,7,9405.59613
-0.55218,7,9405.752344
-0.378663,6,9405.892938
-0.033428,1,9405.924176
-0.860852,10,9406.142882
-1.166882,11,9406.40844
-4.070015,50,9407.611284
-0.305545,6,9407.751877
-0.643532,8,9407.954952
-0.04269,1,9407.970573
-0.730773,9,9408.158027
-0.044519,1,9408.189279
-0.55956,8,9408.361109
-0.615921,8,9408.564186
-0.506828,9,9408.76726
-0.655736,9,9408.985962
-1.492725,14,9409.282767
-0.041877,1,9409.298385
-0.526921,7,9409.43898
-0.491846,7,9409.610815
-0.622476,7,9409.751408
-2.237965,28,9410.42312
-0.580321,8,9410.579338
-5.240959,50,9411.782176
-2.062819,26,9412.375786
-0.580661,8,9412.547621
-2.784701,29,9413.234963
-2.475047,36,9414.094136
-0.351829,6,9414.250346
-0.868593,11,9414.515909
-0.358284,7,9414.672124
-1.41872,13,9414.968932
-0.035638,1,9415.000181
-0.02883,1,9415.015792
-0.58014,7,9415.20325
-0.631005,8,9415.375086
-0.553436,7,9415.562537
-1.063517,12,9415.828106
-1.837166,18,9416.296741
-0.973712,12,9416.593548
-0.864451,10,9416.812245
-0.796173,11,9417.046566
-0.836939,10,9417.31213
-1.024757,11,9417.577694
-0.748557,10,9417.796389
-0.874626,10,9418.030709
-0.522551,7,9418.186923
-0.682091,8,9418.405622
-0.886965,11,9418.624317
-1.450459,14,9418.95237
-0.049123,1,9418.983613
-0.396112,6,9419.139823
-0.760314,9,9419.3429
-0.533258,7,9419.530356
-0.756612,9,9419.733433
-8.068232,50,9420.826926
-0.84987,10,9421.04563
-3.442068,50,9422.32658
-0.823967,9,9422.576517
-0.397673,6,9422.73273
-3.9617,50,9423.919955
-1.480637,21,9424.404216
-0.845514,9,9424.622913
-1.52748,17,9424.997823
-0.391802,6,9425.138418
-0.530129,7,9425.294631
-0.904186,10,9425.528947
-0.028293,1,9425.560193
-0.282331,5,9425.669544
-0.525727,7,9425.825756
-0.321473,6,9425.950727
-0.536291,8,9426.1538
-0.707157,8,9426.325635
-0.048374,1,9426.341258
-0.345648,6,9426.481852
-4.31655,50,9427.74718
-0.424282,7,9427.903392
-0.2788,5,9428.012742
-0.610043,9,9428.231441
-0.415823,6,9428.37203
-0.497253,7,9428.543868
-0.016252,1,9428.559489
-0.384765,7,9428.700081
-0.046962,1,9428.746943
-0.045719,1,9428.762566
-0.991049,11,9429.043746
-0.390839,6,9429.168719
-0.048562,1,9429.215584
-1.067219,11,9429.465522
-0.306473,5,9429.590493
-0.027319,1,9429.621738
-0.254061,5,9429.746707
-0.044786,1,9429.762331
-0.958497,11,9429.996652
-0.334073,6,9430.121619
-2.860387,28,9430.730852
-0.428144,7,9430.918322
-0.712601,8,9431.090141
-0.591138,8,9431.261978
-1.354257,15,9431.605645
-1.880748,23,9432.13677
-0.019592,1,9432.168013
-0.249055,5,9432.26175
-1.883387,23,9432.824114
-0.045764,1,9432.870972
-0.942589,10,9433.105294
-1.095391,15,9433.480205
-0.458685,7,9433.652042
-0.891609,10,9433.901982
-0.04883,1,9433.917603
-0.022276,1,9433.948846
-0.432589,7,9434.136305
-0.606665,8,9434.308136
-0.650393,8,9434.479971
-0.728951,8,9434.683049
-1.008073,13,9435.011095
-0.380859,6,9435.151687
-0.027238,1,9435.167314
-0.396099,6,9435.32352
-0.891804,9,9435.542224
-0.824245,9,9435.776541
-0.029825,1,9435.807787
-0.549549,7,9435.963997
-0.397673,7,9436.135833
-1.058741,11,9436.354529
-0.234372,5,9436.463888
-0.701433,9,9436.651337
-0.339543,6,9436.791927
-0.268771,5,9436.916899
-0.950267,13,9437.198086
-0.790742,9,9437.401158
-2.117311,30,9438.088497
-0.028941,1,9438.11974
-0.029246,1,9438.135361
-1.032436,14,9438.463408
-0.70681,8,9438.666489
-0.353466,6,9438.822701
-0.432803,7,9438.963292
-0.644469,8,9439.150749
-0.255982,5,9439.29134
-0.71857,8,9439.46318
-0.44102,7,9439.619391
-0.497779,7,9439.759983
-0.016925,1,9439.791224
-0.871739,10,9440.025546
-0.358224,6,9440.166134
-0.376102,7,9440.306725
-0.775459,10,9440.525432
-0.939309,10,9440.744124
-1.119788,12,9441.00969
-3.954938,50,9442.118802
-0.631301,7,9442.275018
-0.044606,1,9442.306261
-0.302936,6,9442.462469
-0.049841,1,9442.493716
-1.07951,10,9442.759275
-1.776983,18,9443.196677
-0.787787,8,9443.39975
-0.613277,8,9443.587205
-1.319221,15,9443.930877
-0.827482,11,9444.212061
-1.082538,13,9444.571352
-0.545427,7,9444.743188
-0.340321,6,9444.883778
-0.731615,9,9445.071234
-0.040505,1,9445.102479
-0.034592,1,9445.118102
-0.795407,9,9445.321179
-0.261293,5,9445.430522
-3.599245,50,9447.430058
-4.526566,50,9448.57041
-0.79634,9,9448.773491
-0.955532,10,9449.007811
-1.001772,11,9449.257753
-9.28762,50,9450.335622
-1.315961,11,9450.601189
-3.733663,50,9451.788408
-0.0212,1,9451.804029
-3.086475,50,9453.022495
-1.19638,11,9453.256811
-0.448012,7,9453.428648
-0.018851,1,9453.44427
-0.030333,1,9453.459888
-0.703814,8,9453.662971
-0.671786,10,9453.897288
-0.489363,9,9454.115987
-0.03416,1,9454.147224
-1.047217,11,9454.412792
-0.430036,7,9454.569005
-0.363739,7,9454.709594
-0.252359,5,9454.818944
-0.017533,1,9454.850186
-0.032119,1,9454.881428
-1.838375,19,9455.318827
-1.785721,23,9455.834329
-0.01545,1,9455.849951
-3.877858,50,9457.005929
-0.59341,8,9457.177766
-0.044178,1,9457.193388
-0.021779,1,9457.240249
-0.042131,1,9457.255872
-0.035545,1,9457.287116
-0.646892,8,9457.458948
-0.914658,10,9457.677648
-0.25544,5,9457.802623
-0.037685,1,9457.818242
-0.760973,9,9458.036938
-0.867581,11,9458.286882
-0.971454,10,9458.521214
-1.005326,12,9458.833629
-3.261915,50,9460.067714
-0.610965,11,9460.333275
-0.644064,9,9460.536349
-0.458567,7,9460.692564
-0.54035,8,9460.911261
-0.049305,1,9460.958126
-0.749363,8,9461.129963
-0.874236,10,9461.364292
-0.415102,6,9461.473634
-0.351375,6,9461.661094
-0.437677,7,9461.817299
-0.916952,10,9462.05162
-0.628073,8,9462.223454
-0.028722,1,9462.254698
-0.545476,8,9462.426535
-0.047526,1,9462.457778
-0.377408,6,9462.598366
-0.430249,6,9462.72334
-1.567831,15,9463.082626
-0.029416,1,9463.098248
-0.628887,7,9463.254465
-0.369928,7,9463.4263
-0.25303,5,9463.551266
-0.811368,8,9463.738723
-3.284177,50,9464.816595
-1.114946,14,9465.191511
-0.629162,8,9465.410212
-0.319914,6,9465.535177
-3.358912,50,9466.675534
-0.528641,8,9466.925475
-0.693029,8,9467.128552
-0.46865,7,9467.31601
-0.408075,6,9467.472225
-0.832532,9,9467.722163
-0.048834,1,9467.753403
-0.733753,10,9467.972108
-0.251431,5,9468.065832
-0.589376,7,9468.253289
-0.647791,8,9468.425124
-0.25041,5,9468.565715
-0.254613,5,9468.690684
-0.375432,6,9468.83128
-0.048578,1,9468.846903
-0.009031,1,9468.862525
-0.435049,7,9469.034354
-0.265726,5,9469.143705
-0.691481,8,9469.346832
-0.473931,6,9469.487373
-3.864823,50,9470.627731
-2.985013,50,9471.783712
-0.039905,1,9471.814987
-0.851388,11,9472.064892
-0.021514,1,9472.080513
-3.274106,50,9473.236506
-0.967006,11,9473.486434
-4.096513,50,9474.658034
-0.039622,1,9474.673661
-0.429132,7,9474.845494
-0.4502,7,9475.001704
-4.721635,50,9476.142064
-0.540494,7,9476.313895
-0.301362,6,9476.470111
-0.350939,5,9476.595083
-4.312541,50,9477.688575
-0.045659,1,9477.704197
-0.048254,1,9477.735438
-3.610016,50,9479.016388
-0.550052,7,9479.188219
-0.268577,5,9479.281949
-0.708446,8,9479.469403
-0.036701,1,9479.500647
-0.257135,5,9479.609998
-0.37943,6,9479.73497
-0.044475,1,9479.781829
-0.334888,6,9479.922422
-1.003957,12,9480.234848
-0.57341,9,9480.437925
-0.023082,1,9480.469168
-0.861544,10,9480.68787
-0.841626,10,9480.890944
-0.623791,8,9481.094023
-0.018977,1,9481.125268
-0.684564,8,9481.312724
-0.040798,1,9481.343963
-0.919186,9,9481.531422
-0.867149,9,9481.750116
-0.261156,5,9481.859466
-0.548787,7,9482.015684
-1.077559,11,9482.26562
-1.545157,18,9482.67178
-0.580504,9,9482.859236
-0.028941,1,9482.890475
-0.035034,1,9482.906097
-0.010274,1,9482.937339
-0.044099,1,9482.96858
-3.620464,50,9484.124564
-4.737636,50,9485.249296
-0.366159,7,9485.452376
-1.884551,18,9485.842907
-0.359108,6,9485.983497
-0.498163,9,9486.186575
-0.047341,1,9486.202204
-1.382558,16,9486.561487
-0.638381,8,9486.76457
-0.422901,6,9486.873915
-0.033766,1,9486.920784
-0.536359,8,9487.076997
-3.786715,50,9488.311076
-0.378921,7,9488.482912
-0.957178,11,9488.764094
-0.515288,7,9488.904688
-1.661539,21,9489.38895
-0.539062,8,9489.576405
-0.536586,7,9489.732617
-0.012774,1,9489.763866
-0.658211,9,9489.982558
-0.65447,9,9490.170014
-0.324144,6,9490.310611
-0.741646,8,9490.482446
-0.395034,7,9490.638658
-0.260946,5,9490.748003
-0.479079,8,9490.919845
-1.051354,12,9491.185405
-0.046884,1,9491.201023
-0.655864,9,9491.419721
-0.035268,1,9491.450969
-1.089752,16,9491.825879
-0.349513,6,9491.950848
-4.583555,50,9493.169313
-0.043051,1,9493.200556
-0.870786,9,9493.40363
-0.835947,9,9493.622331
-0.868203,11,9493.856652
-0.042162,1,9493.903514
-0.462832,6,9494.044109
-1.091171,13,9494.372153
-0.450609,7,9494.543987
-0.632779,8,9494.747069
-1.175116,13,9495.043869
-7.352398,50,9496.168606
-1.351493,15,9496.527935
-0.437308,7,9496.699748
-4.238696,50,9497.761986
-0.751616,8,9497.949439
-0.534996,7,9498.090028
-0.025776,1,9498.136894
-0.728527,8,9498.324349
-1.002472,10,9498.543049
-0.044633,1,9498.558671
-0.328659,6,9498.730505
-3.902012,50,9500.011453
-3.607957,50,9501.151812
-0.496224,7,9501.308023
-0.745851,11,9501.557965
-1.329593,16,9501.932887
-0.423618,7,9502.08909
-0.722027,9,9502.307792
-0.435435,7,9502.495249
-0.574359,7,9502.651461
-0.865912,10,9502.870157
-0.875532,11,9503.120101
-0.571091,8,9503.3388
-4.386222,50,9504.479158
-0.034939,1,9504.494781
-1.309757,15,9504.869688
-0.04148,1,9504.90093
-0.497316,7,9505.072769
-0.336193,6,9505.197734
-0.040526,1,9505.213356
-0.605742,8,9505.447677
-0.01186,1,9505.463297
-1.229997,20,9505.978805
-0.425483,7,9506.13502
-0.038567,1,9506.181879
-0.026411,1,9506.213121
-0.522711,7,9506.369351
-0.399672,6,9506.525552
-0.381773,6,9506.681765
-3.767114,39,9507.525317
-0.651499,8,9507.712772
-3.191544,50,9508.931234
-0.041938,1,9508.962477
-0.035359,1,9508.993722
-4.309222,50,9510.305911
-0.024942,1,9510.321531
-0.506822,7,9510.493369
-1.414171,15,9510.837039
-0.396129,6,9510.962011
-0.512395,7,9511.102599
-3.05293,50,9512.258579
-0.030195,1,9512.274202
-0.039221,1,9512.289823
-0.513804,7,9512.446032
-0.864116,10,9512.680354
-0.512654,8,9512.867809
-1.453017,17,9513.242727
-0.66703,9,9513.430181
-0.020268,1,9513.461421
-0.75824,9,9513.664497
-0.671787,9,9513.883196
-0.982969,12,9514.180002
-0.426096,6,9514.351834
-0.761317,9,9514.539294
-4.009388,50,9515.632784
-0.027333,1,9515.66403
-0.016269,1,9515.695271
-0.720257,10,9515.945215
-0.529471,7,9516.085808
-0.033062,1,9516.101428
-0.688246,8,9516.304505
-0.57655,8,9516.476337
-3.757933,37,9517.304267
-0.562522,7,9517.491723
-0.377869,6,9517.66356
-0.042517,1,9517.679181
-0.99277,14,9518.022849
-0.86318,9,9518.210305
-0.316421,5,9518.335277
-0.264303,5,9518.460248
-1.067626,12,9518.741432
-0.423629,7,9518.897645
-0.415292,6,9519.053859
-0.438661,7,9519.194447
-0.036828,1,9519.225695
-0.283974,5,9519.33504
-1.639842,23,9519.866203
-0.720482,8,9520.053625
-0.774925,9,9520.241078
-0.496439,7,9520.412921
-0.535744,8,9520.615989
-0.049348,1,9520.631612
-0.920934,11,9520.881554
-0.939449,11,9521.162737
-0.024688,1,9521.19398
-0.816982,9,9521.412681
-0.507497,8,9521.584515
-0.998569,13,9521.865699
-0.976856,13,9522.178125
-0.326382,6,9522.334336
-0.875632,11,9522.568655
-1.229981,12,9522.818599
-0.337412,6,9522.974814
-0.049089,1,9523.006052
-0.045238,1,9523.021675
-0.506991,7,9523.17789
-0.043894,1,9523.224752
-0.362557,6,9523.349722
-0.033262,1,9523.380965
-1.365015,20,9523.833983
-0.031969,1,9523.865265
-0.38877,6,9524.005817
-1.711261,20,9524.411972
-0.635494,8,9524.599432
-0.995447,11,9524.849373
-1.283748,13,9525.114932
-0.719104,9,9525.302389
-0.04518,1,9525.333666
-1.195061,13,9525.661679
-0.612847,8,9525.833513
-0.694581,10,9526.036595
-0.604384,8,9526.239671
-11.555615,50,9527.333165
-0.994,10,9527.551864
-0.878434,10,9527.786181
-0.043298,1,9527.817423
-1.254895,25,9528.395449
-0.737469,9,9528.598492
-0.014196,1,9528.614115
-0.655399,8,9528.801571
-0.507393,8,9529.004647
-0.879609,9,9529.192099
-0.572367,9,9529.426419
-1.523762,20,9529.91068
-0.34384,6,9530.09814
-0.548424,8,9530.285592
-0.676902,8,9530.457467
-0.813085,8,9530.644883
-4.818157,50,9531.847729
-0.710057,8,9532.050803
-0.745086,9,9532.269502
-0.028347,1,9532.300745
-0.392197,6,9532.456962
-0.487876,7,9532.613184
-0.585082,7,9532.78501
-0.569727,7,9532.941222
-0.299242,6,9533.128674
-0.047732,1,9533.144296
-0.046566,1,9533.175542
-0.717519,9,9533.362998
-0.005817,1,9533.394237
-0.395729,6,9533.534829
-0.031755,1,9533.550452
-0.636071,8,9533.737907
-0.791858,8,9533.940988
-3.967643,50,9535.096965
-0.403909,7,9535.253177
-0.873214,10,9535.487496
-0.752508,8,9535.690574
-0.573251,9,9535.893651
-0.043621,1,9535.924896
-0.047247,1,9535.95614
-0.499955,7,9536.143595
-0.503633,7,9536.29981
-0.038325,1,9536.315426
-0.544118,7,9536.471644
-3.43173,50,9537.690109
-0.572993,7,9537.861937
-0.261768,5,9537.971286
-0.784111,8,9538.143124
-0.544154,8,9538.330582
-3.730679,37,9539.252269
-0.649229,8,9539.439698
-5.090632,50,9540.658159
-0.291961,5,9540.783131
-0.810767,9,9541.04869
-0.783783,9,9541.298631
-3.657515,50,9542.626445
-0.344412,5,9542.751418
-0.345535,6,9542.892007
-1.001165,10,9543.110706
-0.734789,10,9543.345028
-0.464545,7,9543.516861
-4.049651,50,9544.641599
-0.02068,1,9544.657221
-14.025568,50,9545.82882
-0.022612,1,9545.860065
-0.044777,1,9545.891302
-0.044112,1,9545.922547
-0.769194,10,9546.141248
-0.045862,1,9546.172489
-0.658429,10,9546.422431
-0.358068,7,9546.56302
-0.32676,6,9546.734856
-0.807135,9,9546.937931
-0.429417,7,9547.125388
-1.207809,14,9547.453435
-0.428866,7,9547.594031
-1.484629,16,9547.968942
-0.038102,1,9547.984599
-0.415867,6,9548.140774
-0.609023,8,9548.375093
-0.537067,8,9548.578176
-1.439874,13,9548.874977
-0.239942,5,9548.999949
-0.034762,1,9549.031189
-0.310147,6,9549.187405
-3.102363,41,9550.124683
-0.031443,1,9550.140304
-0.666702,9,9550.343385
-0.007635,1,9550.374624
-0.58707,7,9550.530842
-0.641192,8,9550.702678
-3.098504,50,9551.999246
-0.028797,1,9552.046124
-0.770493,9,9552.296047
-4.63862,50,9553.452026
-0.819968,10,9553.701968
-0.028357,1,9553.733211
-0.023966,1,9553.764452
-1.34405,15,9554.108122
-0.759686,9,9554.311199
-0.891538,12,9554.623629
-0.855774,11,9554.873568
-2.510191,26,9555.529667
-0.821603,10,9555.763984
-2.674565,27,9556.373215
-0.012527,1,9556.404459
-0.040095,1,9556.420084
-0.75327,9,9556.623161
-0.96519,11,9556.904344
-7.158718,50,9558.122803
-0.588765,8,9558.357123
-0.035852,1,9558.388366
-0.025637,1,9558.435229
-0.479061,7,9558.700795
-1.005239,12,9558.981981
-0.749032,9,9559.200675
-0.048542,1,9559.231919
-0.495408,8,9559.403754
-1.09565,12,9559.684941
-0.023039,1,9559.700562
-0.271381,5,9559.809911
-0.024142,1,9559.841157
-0.37222,7,9559.981744
-0.580832,8,9560.184836
-0.350791,6,9560.325412
-0.813655,9,9560.528492
-0.893742,10,9560.778433
-3.580725,50,9561.934412
-0.695268,8,9562.137486
-1.172198,10,9562.35619
-0.036751,1,9562.387427
-0.538814,7,9562.543645
-0.777391,10,9562.793587
-0.407745,6,9562.918558
-0.42116,6,9563.05915
-0.67511,9,9563.246602
-0.049056,1,9563.27786
-0.031012,1,9563.309086
-0.824499,9,9563.496542
-0.766998,9,9563.699622
-0.57623,8,9563.887077
-0.020171,1,9563.93394
-0.016874,1,9563.965181
-0.589089,7,9564.152638
-0.551018,7,9564.355716
-1.382529,17,9564.746248
-0.364913,6,9564.871225
-0.351978,6,9564.996195
-0.293646,6,9565.152407
-0.049927,1,9565.168028
-1.023544,11,9565.402349
-0.017432,1,9565.433591
-1.585345,22,9565.933477
-0.040248,1,9565.964718
-0.502512,7,9566.120925
-0.68508,8,9566.277143
-3.824813,50,9567.401876
-0.869499,10,9567.604953
-0.37089,6,9567.761171
-0.313658,6,9567.901761
-0.558371,9,9568.1517
-0.028187,1,9568.182941
-0.492327,7,9568.354778
-0.28986,5,9568.464125
-0.871843,16,9568.83904
-0.782181,9,9569.026497
-0.782537,10,9569.245192
-1.029583,10,9569.495138
-0.81817,9,9569.729455
-0.002929,1,9569.760698
-1.488089,18,9570.16685
-0.592334,7,9570.323068
-0.618968,8,9570.510519
-0.505464,7,9570.666737
-1.178272,12,9570.932296
-0.362136,6,9571.072891
-0.015273,1,9571.104138
-1.037148,10,9571.354075
-1.036805,12,9571.635256
-0.780227,10,9571.869575
-0.018631,1,9571.91644
-0.537134,7,9572.072655
-0.349296,7,9572.244489
-0.57619,7,9572.416323
-3.109027,50,9573.666029
-0.589677,7,9573.822242
-0.022711,1,9573.837871
-0.8167,9,9574.056561
-0.045946,1,9574.087807
-0.47111,6,9574.244017
-0.623222,9,9574.431473
-0.706053,9,9574.634551
-0.403852,7,9574.806388
-0.824341,12,9575.103194
-0.409715,6,9575.228166
-0.7262,9,9575.446864
-0.255598,5,9575.571836
-0.504931,7,9575.728048
-0.340516,6,9575.853016
-0.037726,1,9575.868637
-0.045222,1,9575.899877
-1.977884,30,9576.61846
-0.744886,9,9576.821537
-0.291282,5,9576.930887
-1.298515,14,9577.258934
-0.581167,8,9577.477634
-0.798211,10,9577.696335
-0.799418,9,9577.89941
-0.445378,7,9578.086865
-0.702774,8,9578.243082
-0.629063,8,9578.461777
-4.17811,50,9579.602136
-0.038228,1,9579.633403
-0.649584,8,9579.805216
-0.589855,7,9579.977047
-0.666679,8,9580.148885
-0.329741,6,9580.289477
-0.558738,8,9580.492551
-0.024076,1,9580.508172
-0.261391,5,9580.617525
-0.347011,6,9580.758112
-0.033613,1,9580.789356
-0.476495,6,9580.91433
-0.58861,8,9581.101782
-0.724416,8,9581.30486
-0.262902,5,9581.429832
-0.97309,10,9581.648532
-0.785239,10,9581.91409
-0.467341,6,9582.070304
-0.567656,8,9582.289003
-0.599151,7,9582.445223
-0.672448,8,9582.617055
-0.637155,9,9582.83575
-0.487147,7,9582.991964
-3.883911,50,9584.194807
-0.690361,9,9584.413503
-0.046754,1,9584.44475
-0.379554,6,9584.60096
-0.82077,11,9584.850904
-0.310411,6,9585.007113
-0.260808,5,9585.147706
-0.856984,9,9585.335163
-0.878689,12,9585.60073
-0.711596,9,9585.788181
-0.55208,8,9586.006883
-4.360214,50,9587.225344
-0.350825,6,9587.381556
-0.044871,1,9587.4128
-0.533184,7,9587.584635
-0.022942,1,9587.600257
-3.999771,50,9588.77186
-0.478674,8,9588.974934
-0.562025,7,9589.178016
-0.756695,10,9589.443573
-3.469602,50,9590.568308
-6.233437,50,9591.755531
-0.042068,1,9591.786772
-0.031324,1,9591.802394
